,link,headline,summary,date
91,https://www.nytimes.com/2017/12/14/todayspaper/quotation-of-the-day-in-buying-fox-disney-shapes-medias-future.html,"Quotation of the Day: In Buying Fox, Disney Shapes Media’s Future","Quotation of the Day for Friday, December 15, 2017.",2017/12/14
387,https://www.nytimes.com/2017/12/14/briefing/disney-korea-theresa-may.html,"Disney, Korea, Theresa May: Your Friday Briefing",Here’s what you need to know to start your day.,2017/12/14
62,https://www.nytimes.com/2017/12/14/business/media/antitrust-disney-fox.html,The Disney-Fox Deal Has Friends in High Places,The Justice Department moved to block AT&T’s attempted acquisition of Time Warner. So why would it approve this $52.4 billion megadeal?,2017/12/14
15,https://www.nytimes.com/2017/12/14/business/dealbook/disney-fox-deal.html,Disney Makes $52.4 Billion Deal for 21st Century Fox in Big Bet on Streaming,The acquisition of most of Rupert Murdoch’s entertainment empire makes Disney a true competitor to services like Netflix and Amazon.,2017/12/14
47,https://www.nytimes.com/2017/12/14/business/media/rupert-murdoch-21st-century-fox.html,Fox-Disney Deal Gives Rupert Murdoch His King Lear Moment,"As he prepares to sell off much of 21st Century Fox, the 86-year-old magnate is testing the ties that bind the family-run fief.",2017/12/14
359,https://www.nytimes.com/2017/12/14/briefing/alabama-salma-hayek-net-neutrality.html,"Alabama, Salma Hayek, Net Neutrality: Your Thursday Briefing",Here’s what you need to know to start your day.,2017/12/14
103,https://www.nytimes.com/2017/12/14/business/dealbook/disney-fox-takeover.html,Trump Congratulated Murdoch on the Disney Deal: DealBook Briefing,"While the Trump administration has moved to block one media deal, the president offered support to another — and said that it would be a “great thing” for jobs.",2017/12/14
123,https://www.nytimes.com/2017/12/14/business/dealbook/disney-murdoch.html,Disney Deal Should Erase the Murdoch Discount,Disney’s acquisition of a large portion of 21st Century Fox is a historic deal for Rupert Murdoch — and it should erase the discount afflicting his long-suffering shareholders.,2017/12/14
20,https://www.nytimes.com/2017/12/14/briefing/21st-century-fox-net-neutrality-roy-moore.html,"21st Century Fox, Net Neutrality, Roy Moore: Your Thursday Evening Briefing",Here’s what you need to know at the end of the day.,2017/12/14
69,https://www.nytimes.com/2017/12/14/business/media/disney-streaming-21st-century-fox.html,The Streaming Landscape After Disney’s Deal,"Netflix is the clear leader in the streaming wars, but Disney’s deal with 21st Century Fox changes things. Here’s a look at the various streaming services.",2017/12/14
190,https://www.nytimes.com/2017/12/14/business/media/disney-fox-espn-tv.html,What Disney Is Getting From Fox,"Benefits include overseas assets, a television hit factory, popular film franchises, regional sports networks and a more diverse pool of executives.",2017/12/14
90,https://www.nytimes.com/2017/12/15/sports/disney-fox-sports.html,Why Did Disney Expand Its Sports Kingdom With Out-of-Favor Networks?,"In its megadeal with 21st Century Fox, Disney acquired 22 regional sports networks that it believes will complement ESPN. It’s unclear how that will happen.",2017/12/15
144,https://www.nytimes.com/2017/12/15/business/media/apple-streaming.html,Apple Adds Another Show to Its Growing Streaming Stable,"With competition among streaming services growing, the tech giant added an untitled space drama from an executive producer of the rebooted “Battlestar Galactica.”",2017/12/15
378,https://www.nytimes.com/2017/12/15/briefing/theresa-may-net-neutrality-russia.html,"Theresa May, Net Neutrality, Russia: Your Friday Briefing",Here’s what you need to know to start your day.,2017/12/15
63,https://www.nytimes.com/2017/12/15/business/media/bob-iger-disney-fox.html,"For Disney’s Iger, a Bold Move That Will Define His Legacy",Disney has achieved great success under the leadership of Robert A. Iger. But he is likely to be judged on the success of his 21st Century Fox deal.,2017/12/15
192,https://www.nytimes.com/2017/12/15/briefing/net-neutrality-disney-star-wars.html,"Net Neutrality, Disney, ‘Star Wars’: Your Friday Briefing",Here’s what you need to know to start your day.,2017/12/15
53,https://www.nytimes.com/interactive/2017/12/15/business/dealbook/antitrust-disney-att.html,AT&T vs. Disney: How the Trump Administration May View 2 Mega-Mergers,"The Justice Department has sued to block the AT&T-Time Warner deal, but has so far remained silent on the Disney-Fox deal. Here is what the government is weighing on the antitrust front.",2017/12/15
104,https://www.nytimes.com/2017/12/15/business/dealbook/rupert-murdoch-fox.html,DealBook Briefing: Peltz Gets His Seat on Procter & Gamble’s Board,Procter & Gamble has appointed activist investor Nelson Peltz to its board following a certified recount of shareholder votes cast at its annual meeting in October.,2017/12/15
355,https://www.nytimes.com/2017/12/17/business/dealbook/aryeh-bourkoff-liontree.html,A Rainmaker Seeks to Grow His Firm at a Time of Big Media and Tech Deals,"As giants like Disney and AT&T strike huge takeovers, Aryeh B. Bourkoff and his boutique, LionTree, are seeking to seize the moment to grow.",2017/12/17
323,https://www.nytimes.com/2017/12/17/briefing/alabama-california-donald-trump.html,"Alabama, California, Donald Trump: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.,2017/12/17
413,https://www.nytimes.com/2017/12/17/us/politics/trump-working-class.html,Champion of the ‘Little Guy’? Trump’s Actions Tell Another Story,"Instead of tearing down the establishment, President Trump’s critics say, he has helped prop it up through the tax bill, the “net neutrality” reversal and other steps.",2017/12/17
420,https://www.nytimes.com/2017/12/18/business/dealbook/ceos-taxes-trump.html,DealBook Briefing: Who Could Succeed John Skipper at ESPN?,"John Skipper, the president of ESPN, has stepped down today, citing a “substance addiction” problem. There is no obvious successor for Mr. Skipper.",2017/12/18
147,https://www.nytimes.com/2017/12/18/sports/espn-john-skipper-resigns.html,"At ESPN, John Skipper Resigns as President, Citing Substance Addiction","George Bodenheimer, a former ESPN president who has also served as its executive chairman, will take over as the company’s acting chairman.",2017/12/18
581,https://www.nytimes.com/2017/12/19/business/dealbook/bitcoin-hedge-fund.html,The Winklevoss Twins’ Path to Bitcoin Fortune: DealBook Briefing,Cameron and Tyler Winklevoss made a risky bet five years ago: They loaded up on Bitcoin. That stockpile is now worth around $1.3 billion.,2017/12/19
124,https://www.nytimes.com/2017/12/20/business/media/oreilly-sexual-harassment-defamation.html,2 Women Who Settled With O’Reilly Over Sexual Harassment Sue for Defamation,"Andrea Mackris and Rebecca Gomez Diamond, both former Fox News employees, contend that statements by Mr. O’Reilly and the network depicted them as liars.",2017/12/20
374,https://www.nytimes.com/2017/12/22/sports/john-skipper-espn.html,A Sports Titan’s Strange and Sudden Abdication,"John Skipper, president of ESPN, announced his resignation this week, surprising and confounding many of his colleagues.",2017/12/22
139,https://www.nytimes.com/2017/12/23/business/media/murdoch-trump-relationship.html,Rupert Murdoch and President Trump: A Friendship of Convenience,"After decades of mutual wariness, the two titans now have a close relationship — just in time for Disney’s proposed acquisition of 21st Century Fox.",2017/12/23
577,https://www.nytimes.com/2017/12/23/business/media/vice-sexual-harassment.html,"At Vice, Cutting-Edge Media and Allegations of Old-School Sexual Harassment","A media company built on subversion and outlandishness was unable to create “a safe and inclusive workplace” for women, two of its founders acknowledge.",2017/12/23
156,https://www.nytimes.com/2017/12/29/movies/a-sneak-preview-of-2018-netflix-films-and-a-canine-secret-weapon.html,A Sneak Preview of 2018 Netflix Films and a Canine Secret Weapon,What will a Disney-Fox merger mean to the studios’ stables of superheroes?,2017/12/29
48,https://www.nytimes.com/2018/01/01/business/media/rupert-murdoch-21st-century-fox-disney.html,"With Disney Deal Looming, Murdoch’s Empire Is Fractured",Rupert Murdoch’s decision to sell most of 21st Century Fox has many wondering what the future holds for him and the two sons who seemed on the cusp of taking over his vast empire.,2018/01/01
388,https://www.nytimes.com/2018/01/01/business/dealbook/biggest-deals-2017.html,Toasts to the Deals (and Other Winners) of 2017,"The last year gave us some whopping deals, including Amazon.com’s acquisition of Whole Foods, that will shape the business landscape in 2018.",2018/01/01
365,https://www.nytimes.com/2018/01/01/briefing/iran-north-korea-new-years-eve.html,"Iran, North Korea, New Year: Your Tuesday Briefing",Here’s what you need to know to start your day.,2018/01/01
120,https://www.nytimes.com/2018/01/02/business/dealbook/tv-content-streaming.html,TV Content Wars: Too Many Characters Chasing Not Enough Action,Budgets for video-streaming content are rising faster than revenue. Something will have to give in 2018.,2018/01/02
343,https://www.nytimes.com/2018/01/02/briefing/iran-north-korea-times-up.html,"Iran, North Korea, Time’s Up: Your Tuesday Briefing",Here’s what you need to know to start your day.,2018/01/02
204,https://www.nytimes.com/2018/01/02/business/vice-media-executives-on-leave.html,Vice Media Places Two Executives on Leave,"After an investigation by The Times, the company reconsiders sexual harassment allegations against its president and chief digital officer.",2018/01/02
308,https://www.nytimes.com/2018/01/02/briefing/iran-north-korea-orrin-hatch.html,"Iran, North Korea, Orrin Hatch: Your Tuesday Evening Briefing",Here’s what you need to know at the end of the day.,2018/01/02
342,https://www.nytimes.com/2018/01/02/briefing/north-korea-iran-college-football.html,"North Korea, Iran, College Football: Your Tuesday Briefing",Here’s what you need to know to start your day.,2018/01/02
546,https://www.nytimes.com/2018/01/02/business/dealbook/2018-business-trump.html,Peter Thiel Is a Bitcoin Believer: DealBook Briefing,The value of the digital currency jumped this afternoon after Mr. Thiel’s Founders Fund venture firm emerged as an investor.,2018/01/02
493,https://www.nytimes.com/2018/01/03/movies/hollywood-on-the-brink.html,Hollywood on the Brink,Will the industry learn from this moment of reckoning or will it be business as usual? Our chief critics see small signs of hope.,2018/01/03
18,https://www.nytimes.com/2018/01/04/business/media/ryan-murphy-fox-disney.html,‘Am I Going to Have to Put Mickey Mouse in “American Horror Story”?’,"Executives and creators for Fox TV, including Ryan Murphy, the man behind “American Horror Story” and “Glee,” are weighing their futures if the Disney deal goes through.",2018/01/04
216,https://www.nytimes.com/2018/01/05/business/media/487-original-programs-aired-in-2017.html,487 Original Programs Aired in 2017. Bet You Didn’t Watch Them All.,"The staggering growth of original shows largely comes from the seemingly endless budget lines that help produce new shows for streaming services, chiefly Netflix.",2018/01/05
511,https://www.nytimes.com/2018/01/12/business/dealbook/jpmorgan-fixed-income-wall-street.html,New Facebook Should Benefit Investors Long Term: DealBook Briefing,Mark Zuckerberg’s return to focusing more on their welfare of Facebook’s users may limit short-run profits but should improve sustainability.,2018/01/12
382,https://www.nytimes.com/2018/01/16/fashion/versace-american-crime-story-fashion.html,There’s Not That Much Fashion in FX’s Big Versace Drama,"A highly anticipated follow-up to the “The People vs. O.J. Simpson” focuses on life in and out of the closet — not as a shopper, but as a gay man.",2018/01/16
520,https://www.nytimes.com/2018/01/19/business/dealbook/government-shutdown-investors.html,Are A.D.M. and Glencore About to Square Off for Bunge? DealBook Briefing,"Archer Daniels has approached Bunge about a potential takeover, setting up a possible bidding war with Glencore.",2018/01/19
36,https://www.nytimes.com/2018/01/23/business/media/sky-21st-century-fox.html,Murdoch’s Bid for Full Control of Sky Is Dealt a Blow by U.K. Regulator,The Competition and Markets Authority provisionally rejected 21st Century Fox’s proposed deal for the part of the satellite broadcaster it doesn’t already control.,2018/01/23
348,https://www.nytimes.com/2018/01/23/briefing/us-senate-turkey-davos.html,"U.S. Senate, Turkey, Davos: Your Tuesday Briefing",Here’s what you need to know to start your day.,2018/01/23
347,https://www.nytimes.com/2018/01/23/briefing/earthquakes-oscars-narendra-modi.html,"Earthquakes, Oscars, Narendra Modi: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/01/23
532,https://www.nytimes.com/2018/01/23/business/dealbook/elon-musk-tesla.html,Jerome Powell Clears the Senate: DealBook Briefing,"The next chairman of the Federal Reserve was backed by 85 senators, more than enough to confirm him as the successor to Janet Yellen.",2018/01/23
345,https://www.nytimes.com/2018/01/24/briefing/syria-israel-davos.html,"Syria, Israel, Davos: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/01/24
463,https://www.nytimes.com/2018/01/25/business/dealbook/steven-mnuchin-dollar-davos.html,Mnuchin Takes on the Dollar at Davos: DealBook Briefing,The Treasury secretary’s advocacy for a weak dollar heightened the sense of conflict between the U.S. and other countries at the World Economic Forum.,2018/01/25
358,https://www.nytimes.com/2018/01/28/business/media/rob-norman-advertising.html,An Ad Executive Often in the Vanguard Peers Into the Future,"Rob Norman, a leading industry voice who recently retired, talked with The Times’s advertising reporter about Facebook, Google and the possibility of an emboldened Hulu.",2018/01/28
340,https://www.nytimes.com/2018/01/29/arts/hillary-clinton-grammys-oscars.html,The Resistance Has Come to Celebrity Award Shows,Hillary Clinton’s cameo at the Grammys set off a debate about how far glitzy awards shows should go in needling Democrats’ favorite target.,2018/01/29
146,https://www.nytimes.com/2018/01/30/business/media/vice-media-sexual-harassment.html,Vice Media’s Digital Chief Loses Job After Sexual Harassment Investigation,"After placing Mike Germano on leave weeks ago, Vice said he would not return. Two women at the company had accused him of inappropriate behavior.",2018/01/30
51,https://www.nytimes.com/2018/01/31/sports/fox-gets-nfl-thursday-night-games.html,Fox Gets N.F.L. Thursday Night Games,The N.F.L. is moving its slate of Thursday night games from CBS and NBC to Fox next season.,2018/01/31
195,https://www.nytimes.com/2018/02/01/business/media/cbs-viacom-merger.html,Reunited? CBS and Viacom Are Talking About It,"As the two companies seek scale to compete in the age of streaming content, they have formed a committee to explore the possibility of a deal.",2018/02/01
579,https://www.nytimes.com/2018/02/01/business/dealbook/bitcoin-price-manipulation-bitfinex.html,"Apple, Alphabet, Amazon Reported Results. Here’s How They Fared: DealBook Briefing","Apple reported record profit and sales, Amazon easily beat expectations, and Google-parent Alphabet posted a loss because of the new tax law.",2018/02/01
559,https://www.nytimes.com/2018/02/02/business/dealbook/cbs-viacom-merger.html,Tallying Wells Fargo’s Penalties: DealBook Briefing,The pending replacement of four directors is only the latest in a series of punishments that the bank has taken for its lending practices.,2018/02/02
79,https://www.nytimes.com/2018/02/02/arts/television/simpsons-prediction-future.html,‘The Simpsons’ Has Predicted a Lot. Most of It Can Be Explained.,"“When that many smart people produce a television show, it’s bound to make some startling ‘predictions,’” one writer said.",2018/02/02
118,https://www.nytimes.com/2018/02/04/business/big-us-trade-gap-expected-and-european-stimulus-plan-at-issue.html,"Big U.S. Trade Gap Expected, and European Stimulus Plan at Issue","Walt Disney’s chief executive will face questions on the company’s plans in the wake of its deal with Fox, and a new government shutdown looms.",2018/02/04
335,https://www.nytimes.com/2018/02/05/briefing/super-bowl-samsung-maldives.html,"Super Bowl, Samsung, Maldives: Your Tuesday Briefing",Here’s what you need to know to start your day.,2018/02/05
128,https://www.nytimes.com/2018/02/06/business/media/disney-earnings-marvel.html,Disney Reports Mixed Earnings and a Full Project Pipeline,"Disney is pursuing new growth by buying most of 21st Century Fox, building two streaming services and expanding its theme parks.",2018/02/06
319,https://www.nytimes.com/2018/02/09/style/too-much-noise.html,"Clap On Your Bose, Baby, ’Cause It’s Noisy as Heck Out There","The ding of texts and tweets; the tap of typing; the blurt of video games, the click of the camera shutter — all part of the new dystopian audioscape.",2018/02/09
300,https://www.nytimes.com/2018/02/12/business/steven-cohen-point72-discrimination-lauren-bonner.html,Steven Cohen’s Investment Firm Accused of Hostility to Women,"A lawsuit filed by an employee of Mr. Cohen’s company, Point72, alleges that senior employees discriminate against women. The firm denies the allegations.",2018/02/12
590,https://www.nytimes.com/2018/02/12/business/dealbook/wall-street-markets.html,Stocks Record Their Biggest Two-Day Rally Since 2016: DealBook Briefing,Stocks on Wall Street endured their worst week in two years last week. Monday they capped their biggest two-day advance since 2016.,2018/02/12
95,https://www.nytimes.com/2018/02/12/business/dealbook/comcast-fox-disney.html,Comcast’s Interest in Fox May Force Disney to Raise Its Offer,"Antitrust concerns and Murdoch family politics could keep Comcast from reprising its $60 billion bid, but Disney may yet have to step up its game.",2018/02/12
67,https://www.nytimes.com/2018/02/13/business/media/netflix-ryan-murphy.html,Ryan Murphy Heads to Netflix in Deal Said to Be Worth Up to $300 Million,"A five-year agreement with the producer behind “Glee” and “American Horror Story,” whose Fox contract expires this summer, leaves Disney and Amazon in the lurch.",2018/02/13
221,https://www.nytimes.com/2018/02/13/business/media/vice-media-lawsuit.html,"Former Employee Sues Vice, Claiming It Pays Women Less","The lawsuit, which is seeking class-action status, claims the news and entertainment company marginalizes women and systematically pays them less than men.",2018/02/13
315,https://www.nytimes.com/2018/02/14/arts/television/netflix-ryan-murphy.html,Netflix Is Getting Huge. But Can It Get Great?,"Having signed Ryan Murphy and Shonda Rhimes, this streaming service is creating a parallel TV universe. But imitation isn’t the route to brilliance.",2018/02/14
316,https://www.nytimes.com/2018/02/14/briefing/michael-cohen-syria-valentines-day.html,"Michael Cohen, Syria, Valentine’s Day: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/02/14
165,https://www.nytimes.com/2018/02/14/sports/football/fox-nfl-draft.html,"Expanding Its N.F.L. Coverage, Fox Will Broadcast Draft","Fox will team up with the NFL Network for a joint production in April, with a mix of talent from both networks. ESPN will handle a separate broadcast.",2018/02/14
346,https://www.nytimes.com/2018/02/14/briefing/jacob-zuma-stormy-daniels-year-of-the-dog.html,"Florida, Stormy Daniels, Year of the Dog: Your Thursday Briefing",Here’s what you need to know to start your day.,2018/02/14
549,https://www.nytimes.com/2018/02/14/business/dealbook/vix-volatility-manipulation.html,Fears of Overheating May Be Overdone: DealBook Briefing,"Wall Street is worried about inflation right now, but how concerned should it be?",2018/02/14
56,https://www.nytimes.com/2018/02/14/business/media/streaming-wars-ryan-murphy.html,"As the Streaming Wars Heat Up, Ryan Murphy Cashes In",The producer agreed to a $300 million Netflix deal months after Shonda Rhimes signed for $100 million and Apple and Amazon contributed to a manic market.,2018/02/14
106,https://www.nytimes.com/interactive/2018/02/16/briefing/16weeklynewsquiz.html,News Quiz: Test Your Knowledge of the Week’s Headlines,Did you stay up to date this week?,2018/02/16
138,https://www.nytimes.com/2018/02/25/business/media/hulu-puts-up-a-fight-against-netflix-amazon-and-apple.html,"Hulu Puts Up a Fight Against Netflix, Amazon and Apple","After “The Handmaid’s Tale” made it a player, Hulu has another ambitious show in “The Looming Tower.” But merger mania makes for a murky future.",2018/02/25
324,https://www.nytimes.com/2018/02/27/briefing/syria-global-warming-taiwan.html,"Syria, Global Warming, Taiwan: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/02/27
108,https://www.nytimes.com/2018/02/27/business/dealbook/comcast-fox-sky.html,Comcast Leaves Fox With Few Good Options: DealBook Briefing,"Fox can either revise the terms of the Disney sale to exclude Sky, or enter into a bidding war with Comcast. Neither option is appealing.",2018/02/27
84,https://www.nytimes.com/2018/02/27/business/dealbook/comcast-disney-fox.html,Comcast’s Bid to Spoil the Disney-Fox Party,The cable giant is complicating Rupert Murdoch’s plan to sell his entertainment assets to Disney. Now Fox must enter a bidding war for Sky or rethink its Disney deal.,2018/02/27
33,https://www.nytimes.com/2018/02/27/business/dealbook/comcast-sky.html,"Comcast Seeks Control of Broadcaster Sky, Countering Murdoch and Disney","The offer, which values the British satellite broadcaster at $31 billion, could derail 21st Century Fox’s long efforts to acquire full control of it.",2018/02/27
306,https://www.nytimes.com/2018/02/27/briefing/florida-comcast-delta-air-lines.html,"Florida, Comcast, Delta Air Lines: Your Tuesday Briefing",Here’s what you need to know to start your day.,2018/02/27
130,https://www.nytimes.com/2018/02/27/briefing/jared-kushner-nra-syria.html,"Jared Kushner, N.R.A., Syria: Your Tuesday Evening Briefing",Here’s what you need to know at the end of the day.,2018/02/27
334,https://www.nytimes.com/2018/02/28/briefing/diesel-italy-election-kushner.html,"Diesel Cars, Italy’s Upcoming Election, Jared Kushner: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/02/28
539,https://www.nytimes.com/2018/02/28/business/dealbook/dicks-guns.html,Spotify Is Getting Paid to Save the Music Industry: DealBook Briefing,"Spotify has revived the fortunes of recording artists, funneling billions of dollars to music companies. But a charity Spotify is not.",2018/02/28
207,https://www.nytimes.com/2018/03/05/sports/disney-espn-pitaro-skipper.html,"James Pitaro, a Disney Digital Veteran, Is Named ESPN President","Pitaro, who led Disney’s consumer products division, faces the challenge of turning around slumping ratings and subscriber losses.",2018/03/05
331,https://www.nytimes.com/2018/03/08/us/politics/obama-netflix-shows.html,Obama in Talks to Provide Shows for Netflix,Former President Barack Obama does not intend to use the shows to respond to President Trump or conservative critics. He and Michelle Obama have talked about shows that highlight inspirational stories.,2018/03/08
203,https://www.nytimes.com/2018/03/09/technology/att-time-warner-antitrust.html,AT&T Backs Off Political Argument in Antitrust Case,AT&T has said the government blocked the company’s deal with Time Warner because of presidential politics. But that argument was absent in a filing on Friday.,2018/03/09
111,https://www.nytimes.com/2018/03/13/business/media/reese-witherspoon-nicole-kidman-streaming.html,Reese Witherspoon and Nicole Kidman Benefit From the Streaming Wars,"With two new deals, the two Oscar-winners are taking advantage of Hollywood’s hunger for binge-worthy limited series featuring strong women.",2018/03/13
152,https://www.nytimes.com/2018/03/13/business/media/vice-nancy-dubuc-shane-smith.html,Shane Smith Says Vice Leaders Are ‘Modern Day Bonnie and Clyde’,"Nancy Dubuc, who stepped down as the C.E.O. of A&E Networks on Monday, was introduced as the chief executive of Vice Media, where she will team with Mr. Smith.",2018/03/13
7,https://www.nytimes.com/2018/03/14/business/media/walt-disney-21st-century-fox.html,Disney Reorganization Anticipates 21st Century Fox Assets,Disney unveiled a sweeping reorganization that prepares the company to integrate 21st Century Fox. Two Disney executives received major promotions.,2018/03/14
296,https://www.nytimes.com/2018/03/14/business/media/fox-news-women-teachers-sexual-predators.html,"At the Fox News Site, a Sudden Focus on Women as Sex Offenders","After the harassment-related departures of executives and hosts, there was a spike in FoxNews.com articles on female teachers abusing students.",2018/03/14
501,https://www.nytimes.com/2018/03/15/business/dealbook/theranos-fraud-elizabeth-holmes.html,Takeaways From Spotify’s Investor Day: DealBook Briefing,Shares of the streaming music service will start trading on the New York Stock Exchange on April 3.,2018/03/15
499,https://www.nytimes.com/2018/03/17/business/catharine-mackinnon-gretchen-carlson.html,Catharine MacKinnon and Gretchen Carlson Have a Few Things to Say,"The two discuss sexual harassment in the workplace, how to change corporate culture in meaningful and sustained ways, and whether Miss America can be relevant in the #MeToo era.",2018/03/17
310,https://www.nytimes.com/2018/03/17/business/media/time-warner-att-justice-department.html,"The Future of Time Warner, Coming Soon to a Court Near You",The talk in media circles is focused on what happens if the AT&T deal is stopped by the government and Time Warner is forced to go it alone.,2018/03/17
38,https://www.nytimes.com/2018/03/20/business/bill-oreilly-fox-news-defamation.html,O’Reilly and Fox News Seek to Dismiss Defamation Suit,The former television star and the network he appeared on rebutted claims by three women that he defamed them by portraying them as liars and extortionists.,2018/03/20
265,https://www.nytimes.com/2018/03/21/technology/personaltech/india-hot-coffee-delivered-air-pollution.html,"In India, Everything Can Be Delivered (Except Clean Air)","Vindu Goel, our technology reporter in Mumbai, explains how cheap mobile data is changing the country and why WhatsApp is indispensable.",2018/03/21
57,https://www.nytimes.com/2018/03/22/business/a-fourth-woman-files-a-defamation-suit-against-bill-oreilly.html,A Fourth Woman Files a Defamation Suit Against Bill O’Reilly,"Laurie Dhue, a former Fox News anchor, made claims similar to those in a suit by three other women, claiming that Mr. O’Reilly portrayed her as a liar.",2018/03/22
187,https://www.nytimes.com/2018/03/28/arts/television/donald-glover-deadpool.html,Donald Glover Publishes Spoof ‘Deadpool’ Script After Exiting Series,"The script, posted on Twitter, features the Marvel superhero considering whether racism could have been a factor in the cancellation of the animated series.",2018/03/28
485,https://www.nytimes.com/2018/04/01/arts/music/live-nation-ticketmaster.html,"Live Nation Rules Music Ticketing, Some Say With Threats","Eight years after the Live Nation and Ticketmaster merger, the giant company’s power has drawn complaints from competitors and scrutiny from regulators.",2018/04/01
314,https://www.nytimes.com/2018/04/03/briefing/fake-news-china-spotify.html,"China, Spotify, Fake News: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/04/03
45,https://www.nytimes.com/2018/04/03/business/dealbook/sky-fox-disney-murdoch.html,Disney Offers to Buy Sky News to Aid Rupert Murdoch’s Bid for Sky,The proposal is meant to help allay British regulators’ concerns that full control of Sky would give Mr. Murdoch too much power over the country’s media.,2018/04/03
329,https://www.nytimes.com/2018/04/04/briefing/britain-kosovo-sweater-guy.html,"Britain, Kosovo, Sweater Guy: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/04/04
113,https://www.nytimes.com/2018/04/04/business/media/how-bill-oreilly-silenced-his-accusers.html,How Bill O’Reilly Silenced His Accusers,Settlement agreements — now made public after a judge’s ruling — provide new details on tactics used by the former Fox News host against women who accused him of sexual harassment.,2018/04/04
0,https://www.nytimes.com/2018/04/10/business/media/european-authorities-raid-offices-of-21st-century-fox-unit.html,European Authorities Raid Offices of 21st Century Fox Unit,The European Commission searched the London offices of Fox Networks Group as part of an antitrust investigation into the distribution of sports programming.,2018/04/10
307,https://www.nytimes.com/2018/04/10/briefing/syria-fifa-royal-wedding.html,"Syria, FIFA, Royal Wedding: Your Wednesday Briefing",Here’s what you need to know to start your day.,2018/04/10
466,https://www.nytimes.com/2018/04/11/business/dealbook/mark-zuckerberg-facebook-hearings.html,Highlights From Zuckerberg’s Day 2 Testimony: DealBook Briefing,Mark Zuckerberg is back on Capitol Hill for a second day of congressional testimony. Here are some highlights.,2018/04/11
321,https://www.nytimes.com/2018/04/12/business/dealbook/congress-zuckerberg-regulation-facebook.html,Will Bank Earnings Flash Any Warnings?: DealBook Briefing,First-quarter results from the big banks could offer insights into the issues buffeting the financial markets and the global economy.,2018/04/12
288,https://www.nytimes.com/2018/04/12/sports/espn-app.html,"ESPN Tries to Get With a Mobile, App-Driven World","The company best known for its television networks launches ESPN+, which it hopes can capture the next generation of sports fans.",2018/04/12
479,https://www.nytimes.com/2018/04/13/business/dealbook/trump-trans-pacific-partnership.html,The Redstones’ Voting Power Leaves Moonves and CBS Few Options: DealBook Briefing,The CBS chief is being prodded into a deal with Viacom that he seems reluctant to do. He is in this situation because of the unique corporate governance structure of the two companies.,2018/04/13
448,https://www.nytimes.com/2018/04/17/business/dealbook/tech-cyberwarfare-microsoft.html,Goldman’s Gains in Trading Raise a Familiar Dilemma: DealBook Briefing,"Goldman’s results got a significant fillip from trading, a business the bank must do well in, but not so well that investors think it is too dependent on it.",2018/04/17
1,https://www.nytimes.com/2018/04/18/business/media/comcast-21st-century-fox-disney.html,"Comcast Bid 16% More Than Disney for 21st Century Fox, Filing Shows","Although its rebuffed proposal was higher on a per-share basis, Comcast didn’t offer protection if a deal was blocked, according to a filing with the Securities and Exchange Commission.",2018/04/18
510,https://www.nytimes.com/2018/04/19/business/dealbook/jeff-bewkes-time-warner.html,Wells Fargo Is About to be Hit With $1 Billion Fine: DealBook Briefing,Federal regulators are poised to impose a $1 billion penalty on Wells Fargo for a variety of alleged misdeeds.,2018/04/19
193,https://www.nytimes.com/2018/04/24/us/politics/trump-macron-state-dinner-guest-list.html,Trump and Macron’s State Dinner: The Guest List,The list of invitees to Tuesday’s state dinner honoring the president of France included over 120 people.,2018/04/24
11,https://www.nytimes.com/2018/04/25/business/dealbook/comcast-sky-rupert-murdoch.html,Comcast Starts Bidding War With 21st Century Fox for Sky,A $30.7 billion offer for Sky puts the American cable giant in a takeover battle with Rupert Murdoch for control of the British broadcaster.,2018/04/25
37,https://www.nytimes.com/2018/04/25/business/media/smoking-movies-disney-fox.html,There’s No Smoking in Disney Films. What About When It Owns Fox?,"Walt Disney Studios hasn’t released a movie that depicts smoking since 2015. Now antismoking activists want that rule extended to all films aimed at young audiences by Fox, which Disney is buying.",2018/04/25
72,https://www.nytimes.com/2018/04/25/business/dealbook/fox-disney-comcast-sky.html,Investors Bet That Fox and Disney Will Toss Financial Sense Aside,"The merger partners will struggle to match Comcast’s offer for Sky, but Disney might conclude it’s crucial to its expansion and Rupert Murdoch will be reluctant to part with a company he spent decades building.",2018/04/25
352,https://www.nytimes.com/2018/04/25/business/dealbook/comcast-sky-murdoch.html,Is Facebook Serious About Its Clean Up?: DealBook Briefing,Facebook has promised to spend large sums policing its operations. Its first-quarter results indicate it has room to spend more.,2018/04/25
279,https://www.nytimes.com/2018/04/25/briefing/macron-berlin-denmark.html,"Macron, Berlin, Denmark: Your Thursday Briefing",Here’s what you need to know to start your day.,2018/04/25
